,a_node,b_node,capacity,free_flow_time,a,b,direction,link_id
1063,10000023,607,99999,5.080092,0.6,3,1,1064
1064,608,10000023,99999,6.849684,0.6,3,1,1065
1065,10000023,608,99999,6.849684,0.6,3,1,1066
1066,609,10000023,99999,4.243248,0.6,3,1,1067
1067,10000023,609,99999,4.243248,0.6,3,1,1068
1068,610,10000023,99999,3.286728,0.6,3,1,1069
1069,10000023,610,99999,3.286728,0.6,3,1,1070
1070,613,10000023,99999,2.34462,0.6,3,1,1071
1071,10000023,613,99999,2.34462,0.6,3,1,1072
1072,614,10000023,99999,1.794072,0.6,3,1,1073
1073,10000023,614,99999,1.794072,0.6,3,1,1074
1074,615,10000023,99999,1.7009760000000003,0.6,3,1,1075
1075,10000023,615,99999,1.7009760000000003,0.6,3,1,1076
1076,616,10000023,99999,1.0181040000000001,0.6,3,1,1077
1077,10000023,616,99999,1.0181040000000001,0.6,3,1,1078
1078,618,10000023,99999,1.3386479999999998,0.6,3,1,1079
1079,10000023,618,99999,1.3386479999999998,0.6,3,1,1080
1080,624,10000023,99999,10.990644,0.6,3,1,1081
1081,10000023,624,99999,10.990644,0.6,3,1,1082
1082,625,10000023,99999,9.579684,0.6,3,1,1083
1083,10000023,625,99999,9.579684,0.6,3,1,1084
1084,3429,10000023,99999,11.348303999999999,0.6,3,1,1085
1085,10000023,3429,99999,11.348303999999999,0.6,3,1,1086
1086,3430,10000023,99999,10.6965,0.6,3,1,1087
1087,10000023,3430,99999,10.6965,0.6,3,1,1088
1088,3575,10000023,99999,9.273204,0.6,3,1,1089
1089,10000023,3575,99999,9.273204,0.6,3,1,1090
1090,4109,10000023,99999,9.122124,0.6,3,1,1091
1091,10000023,4109,99999,9.122124,0.6,3,1,1092
1092,6746,10000023,99999,5.961648,0.6,3,1,1093
1093,10000023,6746,99999,5.961648,0.6,3,1,1094
1094,6747,10000023,99999,5.190192,0.6,3,1,1095
1095,10000023,6747,99999,5.190192,0.6,3,1,1096
1096,6748,10000023,99999,3.5898239999999997,0.6,3,1,1097
1097,10000023,6748,99999,3.5898239999999997,0.6,3,1,1098
1098,6749,10000023,99999,2.4243479999999997,0.6,3,1,1099
1099,10000023,6749,99999,2.4243479999999997,0.6,3,1,1100
1100,337,10000030,99999,1.6989720000000001,0.6,3,1,1101
1101,10000030,337,99999,1.6989720000000001,0.6,3,1,1102
1102,338,10000030,99999,2.857536,0.6,3,1,1103
1103,10000030,338,99999,2.857536,0.6,3,1,1104
1104,339,10000030,99999,0.541596,0.6,3,1,1105
1105,10000030,339,99999,0.541596,0.6,3,1,1106
1106,587,10000030,99999,1.39098,0.6,3,1,1107
1107,10000030,587,99999,1.39098,0.6,3,1,1108
1108,588,10000030,99999,2.173152,0.6,3,1,1109
1109,10000030,588,99999,2.173152,0.6,3,1,1110
1110,589,10000030,99999,2.7217679999999995,0.6,3,1,1111
1111,10000030,589,99999,2.7217679999999995,0.6,3,1,1112
1112,590,10000030,99999,5.070551999999999,0.6,3,1,1113
1113,10000030,590,99999,5.070551999999999,0.6,3,1,1114
1114,591,10000030,99999,2.9725919999999997,0.6,3,1,1115
1115,10000030,591,99999,2.9725919999999997,0.6,3,1,1116
1116,593,10000030,99999,2.808288,0.6,3,1,1117
1117,10000030,593,99999,2.808288,0.6,3,1,1118
1118,594,10000030,99999,6.116112,0.6,3,1,1119
1119,10000030,594,99999,6.116112,0.6,3,1,1120
1120,595,10000030,99999,7.162536,0.6,3,1,1121
1121,10000030,595,99999,7.162536,0.6,3,1,1122
1122,596,10000030,99999,8.172876,0.6,3,1,1123
1123,10000030,596,99999,8.172876,0.6,3,1,1124
1124,597,10000030,99999,9.237563999999999,0.6,3,1,1125
1125,10000030,597,99999,9.237563999999999,0.6,3,1,1126
1126,598,10000030,99999,9.322512,0.6,3,1,1127
1127,10000030,598,99999,9.322512,0.6,3,1,1128
1128,599,10000030,99999,10.570056000000001,0.6,3,1,1129
1129,10000030,599,99999,10.570056000000001,0.6,3,1,1130
1130,600,10000030,99999,11.06514,0.6,3,1,1131
1131,10000030,600,99999,11.06514,0.6,3,1,1132
1132,601,10000030,99999,11.216844,0.6,3,1,1133
1133,10000030,601,99999,11.216844,0.6,3,1,1134
1134,602,10000030,99999,11.451096,0.6,3,1,1135
1135,10000030,602,99999,11.451096,0.6,3,1,1136
1136,630,10000030,99999,9.099852,0.6,3,1,1137
1137,10000030,630,99999,9.099852,0.6,3,1,1138
1138,631,10000030,99999,11.026464,0.6,3,1,1139
1139,10000030,631,99999,11.026464,0.6,3,1,1140
1140,632,10000030,99999,7.430664,0.6,3,1,1141
1141,10000030,632,99999,7.430664,0.6,3,1,1142
1142,727,10000030,99999,8.771808,0.6,3,1,1143
1143,10000030,727,99999,8.771808,0.6,3,1,1144
1144,851,10000030,99999,11.323979999999999,0.6,3,1,1145
1145,10000030,851,99999,11.323979999999999,0.6,3,1,1146
1146,852,10000030,99999,12.007308000000002,0.6,3,1,1147
1147,10000030,852,99999,12.007308000000002,0.6,3,1,1148
1148,869,10000030,99999,3.373356,0.6,3,1,1149
1149,10000030,869,99999,3.373356,0.6,3,1,1150
1150,870,10000030,99999,3.1093319999999998,0.6,3,1,1151
1151,10000030,870,99999,3.1093319999999998,0.6,3,1,1152
1152,871,10000030,99999,4.218516,0.6,3,1,1153
1153,10000030,871,99999,4.218516,0.6,3,1,1154
1154,903,10000030,99999,6.232104,0.6,3,1,1155
1155,10000030,903,99999,6.232104,0.6,3,1,1156
1156,904,10000030,99999,5.218248,0.6,3,1,1157
1157,10000030,904,99999,5.218248,0.6,3,1,1158
1158,905,10000030,99999,7.3752,0.6,3,1,1159
1159,10000030,905,99999,7.3752,0.6,3,1,1160
1160,1394,10000030,99999,3.4503239999999997,0.6,3,1,1161
1161,10000030,1394,99999,3.4503239999999997,0.6,3,1,1162
1162,1395,10000030,99999,5.238767999999999,0.6,3,1,1163
1163,10000030,1395,99999,5.238767999999999,0.6,3,1,1164
1164,2539,10000030,99999,9.322068,0.6,3,1,1165
1165,10000030,2539,99999,9.322068,0.6,3,1,1166
1166,2556,10000030,99999,5.7834,0.6,3,1,1167
1167,10000030,2556,99999,5.7834,0.6,3,1,1168
1168,2557,10000030,99999,6.280272,0.6,3,1,1169
1169,10000030,2557,99999,6.280272,0.6,3,1,1170
1170,2800,10000030,99999,7.284648,0.6,3,1,1171
1171,10000030,2800,99999,7.284648,0.6,3,1,1172
1172,2801,10000030,99999,8.591328,0.6,3,1,1173
1173,10000030,2801,99999,8.591328,0.6,3,1,1174
1174,3334,10000030,99999,9.886236,0.6,3,1,1175
1175,10000030,3334,99999,9.886236,0.6,3,1,1176
1176,3798,10000030,99999,4.4430000000000005,0.6,3,1,1177
1177,10000030,3798,99999,4.4430000000000005,0.6,3,1,1178
1178,3800,10000030,99999,4.015283999999999,0.6,3,1,1179
1179,10000030,3800,99999,4.015283999999999,0.6,3,1,1180
1180,3801,10000030,99999,5.239679999999999,0.6,3,1,1181
1181,10000030,3801,99999,5.239679999999999,0.6,3,1,1182
1182,3802,10000030,99999,5.674608,0.6,3,1,1183
1183,10000030,3802,99999,5.674608,0.6,3,1,1184
1184,4045,10000030,99999,6.886968,0.6,3,1,1185
1185,10000030,4045,99999,6.886968,0.6,3,1,1186
1186,4486,10000030,99999,9.739632,0.6,3,1,1187
1187,10000030,4486,99999,9.739632,0.6,3,1,1188
1188,4537,10000030,99999,3.8039039999999997,0.6,3,1,1189
1189,10000030,4537,99999,3.8039039999999997,0.6,3,1,1190
1190,4538,10000030,99999,4.360668,0.6,3,1,1191
1191,10000030,4538,99999,4.360668,0.6,3,1,1192
1192,357,10000042,99999,7.704072,0.6,3,1,1193
1193,10000042,357,99999,7.704072,0.6,3,1,1194
1194,358,10000042,99999,8.081496,0.6,3,1,1195
1195,10000042,358,99999,8.081496,0.6,3,1,1196
1196,359,10000042,99999,7.286447999999999,0.6,3,1,1197
1197,10000042,359,99999,7.286447999999999,0.6,3,1,1198
1198,361,10000042,99999,5.690472,0.6,3,1,1199
1199,10000042,361,99999,5.690472,0.6,3,1,1200
1200,362,10000042,99999,6.561828,0.6,3,1,1201
1201,10000042,362,99999,6.561828,0.6,3,1,1202
1202,723,10000042,99999,10.036524000000002,0.6,3,1,1203
1203,10000042,723,99999,10.036524000000002,0.6,3,1,1204
1204,724,10000042,99999,9.833388,0.6,3,1,1205
1205,10000042,724,99999,9.833388,0.6,3,1,1206
1206,726,10000042,99999,9.036083999999999,0.6,3,1,1207
1207,10000042,726,99999,9.036083999999999,0.6,3,1,1208
1208,728,10000042,99999,8.730732,0.6,3,1,1209
1209,10000042,728,99999,8.730732,0.6,3,1,1210
1210,1348,10000042,99999,11.838372000000001,0.6,3,1,1211
1211,10000042,1348,99999,11.838372000000001,0.6,3,1,1212
1212,1634,10000042,99999,11.110788,0.6,3,1,1213
1213,10000042,1634,99999,11.110788,0.6,3,1,1214
1214,1646,10000042,99999,11.011584000000001,0.6,3,1,1215
1215,10000042,1646,99999,11.011584000000001,0.6,3,1,1216
1216,2503,10000042,99999,16.415627999999998,0.6,3,1,1217
1217,10000042,2503,99999,16.415627999999998,0.6,3,1,1218
1218,2508,10000042,99999,15.780719999999999,0.6,3,1,1219
1219,10000042,2508,99999,15.780719999999999,0.6,3,1,1220
1220,2512,10000042,99999,14.818691999999999,0.6,3,1,1221
1221,10000042,2512,99999,14.818691999999999,0.6,3,1,1222
1222,2516,10000042,99999,13.238147999999999,0.6,3,1,1223
1223,10000042,2516,99999,13.238147999999999,0.6,3,1,1224
1224,2523,10000042,99999,13.448496,0.6,3,1,1225
1225,10000042,2523,99999,13.448496,0.6,3,1,1226
1226,2698,10000042,99999,9.573888,0.6,3,1,1227
1227,10000042,2698,99999,9.573888,0.6,3,1,1228
1228,2699,10000042,99999,8.507532,0.6,3,1,1229
1229,10000042,2699,99999,8.507532,0.6,3,1,1230
1230,2700,10000042,99999,8.762568,0.6,3,1,1231
1231,10000042,2700,99999,8.762568,0.6,3,1,1232
1232,2701,10000042,99999,8.572032,0.6,3,1,1233
1233,10000042,2701,99999,8.572032,0.6,3,1,1234
1234,2702,10000042,99999,9.830267999999998,0.6,3,1,1235
1235,10000042,2702,99999,9.830267999999998,0.6,3,1,1236
1236,2703,10000042,99999,9.063756,0.6,3,1,1237
1237,10000042,2703,99999,9.063756,0.6,3,1,1238
1238,2704,10000042,99999,9.269364,0.6,3,1,1239
1239,10000042,2704,99999,9.269364,0.6,3,1,1240
1240,4044,10000042,99999,7.48248,0.6,3,1,1241
1241,10000042,4044,99999,7.48248,0.6,3,1,1242
1242,5621,10000042,99999,10.335204000000001,0.6,3,1,1243
1243,10000042,5621,99999,10.335204000000001,0.6,3,1,1244
1244,5629,10000042,99999,3.7260839999999997,0.6,3,1,1245
1245,10000042,5629,99999,3.7260839999999997,0.6,3,1,1246
1246,5630,10000042,99999,3.946344,0.6,3,1,1247
1247,10000042,5630,99999,3.946344,0.6,3,1,1248
1248,5632,10000042,99999,4.214988,0.6,3,1,1249
1249,10000042,5632,99999,4.214988,0.6,3,1,1250
1250,5633,10000042,99999,4.40484,0.6,3,1,1251
1251,10000042,5633,99999,4.40484,0.6,3,1,1252
1252,5637,10000042,99999,6.055956,0.6,3,1,1253
1253,10000042,5637,99999,6.055956,0.6,3,1,1254
1254,5638,10000042,99999,6.3861360000000005,0.6,3,1,1255
1255,10000042,5638,99999,6.3861360000000005,0.6,3,1,1256
1256,5639,10000042,99999,5.550612,0.6,3,1,1257
1257,10000042,5639,99999,5.550612,0.6,3,1,1258
1258,5640,10000042,99999,4.785036,0.6,3,1,1259
1259,10000042,5640,99999,4.785036,0.6,3,1,1260
1260,6610,10000042,99999,7.273943999999999,0.6,3,1,1261
1261,10000042,6610,99999,7.273943999999999,0.6,3,1,1262
1262,986,10000031,99999,2.9392679999999998,0.6,3,1,1263
1263,10000031,986,99999,2.9392679999999998,0.6,3,1,1264
1264,987,10000031,99999,3.1614,0.6,3,1,1265
1265,10000031,987,99999,3.1614,0.6,3,1,1266
1266,988,10000031,99999,3.7533,0.6,3,1,1267
1267,10000031,988,99999,3.7533,0.6,3,1,1268
1268,989,10000031,99999,3.7886640000000003,0.6,3,1,1269
1269,10000031,989,99999,3.7886640000000003,0.6,3,1,1270
1270,990,10000031,99999,4.649652,0.6,3,1,1271
1271,10000031,990,99999,4.649652,0.6,3,1,1272
1272,991,10000031,99999,5.641872,0.6,3,1,1273
1273,10000031,991,99999,5.641872,0.6,3,1,1274
1274,993,10000031,99999,6.473148,0.6,3,1,1275
1275,10000031,993,99999,6.473148,0.6,3,1,1276
1276,994,10000031,99999,6.721176,0.6,3,1,1277
1277,10000031,994,99999,6.721176,0.6,3,1,1278
1278,2561,10000031,99999,8.598792,0.6,3,1,1279
1279,10000031,2561,99999,8.598792,0.6,3,1,1280
1280,5697,10000031,99999,3.7346520000000005,0.6,3,1,1281
1281,10000031,5697,99999,3.7346520000000005,0.6,3,1,1282
1282,1920,10000027,99999,7.334340000000001,0.6,3,1,1283
1283,10000027,1920,99999,7.334340000000001,0.6,3,1,1284
1284,4527,4528,4000,0.18648092307692307,0.6,3,1,1285
1285,4528,4527,4000,0.18648092307692307,0.6,3,1,1286
1286,853,10000023,99999,12.484020000000001,0.6,3,1,1287
1287,10000023,853,99999,12.484020000000001,0.6,3,1,1288
1288,3332,10000023,99999,12.061067999999999,0.6,3,1,1289
1289,10000023,3332,99999,12.061067999999999,0.6,3,1,1290
1290,3333,10000023,99999,11.184564,0.6,3,1,1291
1291,10000023,3333,99999,11.184564,0.6,3,1,1292
1292,3337,10000023,99999,11.108628,0.6,3,1,1293
1293,10000023,3337,99999,11.108628,0.6,3,1,1294
1294,3540,10000023,99999,8.55864,0.6,3,1,1295
1295,10000023,3540,99999,8.55864,0.6,3,1,1296
1296,3541,10000023,99999,5.5953,0.6,3,1,1297
1297,10000023,3541,99999,5.5953,0.6,3,1,1298
1298,3542,10000023,99999,9.633492,0.6,3,1,1299
1299,10000023,3542,99999,9.633492,0.6,3,1,1300
1300,3922,10000023,99999,10.856688,0.6,3,1,1301
1301,10000023,3922,99999,10.856688,0.6,3,1,1302
1302,4526,10000023,99999,5.345496000000001,0.6,3,1,1303
1303,10000023,4526,99999,5.345496000000001,0.6,3,1,1304
1304,4527,10000023,99999,4.903296,0.6,3,1,1305
1305,10000023,4527,99999,4.903296,0.6,3,1,1306
1306,4529,4530,1400,0.10328533333333334,0.6,3,1,1307
1307,4530,4529,1400,0.10328533333333334,0.6,3,1,1308
1308,341,10000023,99999,11.316312,0.6,3,1,1309
1309,10000023,341,99999,11.316312,0.6,3,1,1310
1310,342,10000023,99999,11.084916,0.6,3,1,1311
1311,10000023,342,99999,11.084916,0.6,3,1,1312
1312,343,10000023,99999,11.459952,0.6,3,1,1313
1313,10000023,343,99999,11.459952,0.6,3,1,1314
1314,344,10000023,99999,12.059892,0.6,3,1,1315
1315,10000023,344,99999,12.059892,0.6,3,1,1316
1316,4530,10000023,99999,10.713924,0.6,3,1,1317
1317,10000023,4530,99999,10.713924,0.6,3,1,1318
1318,344,345,1400,0.4111733333333333,0.6,3,1,1319
1319,345,344,1400,0.4111733333333333,0.6,3,1,1320
1320,345,346,1400,0.36822266666666664,0.6,3,1,1321
1321,346,345,1400,0.36822266666666664,0.6,3,1,1322
1322,6344,6345,1400,0.18749866666666665,0.6,3,1,1323
1323,6345,6344,1400,0.18749866666666665,0.6,3,1,1324
1324,346,4744,1400,0.058412,0.6,3,1,1325
1325,4744,346,1400,0.058412,0.6,3,1,1326
1326,4744,6344,1400,0.014425333333333335,0.6,3,1,1327
1327,6344,4744,1400,0.014425333333333335,0.6,3,1,1328
1328,6344,346,1400,0.05793466666666666,0.6,3,1,1329
1329,6711,6345,1400,0.13057999999999997,0.6,3,1,1330
1330,6345,6711,1400,0.13057999999999997,0.6,3,1,1331
1331,341,342,1400,0.10381333333333333,0.6,3,1,1332
1332,342,341,1400,0.10381333333333333,0.6,3,1,1333
1333,342,4530,1400,0.11232933333333334,0.6,3,1,1334
1334,4530,342,1400,0.11232933333333334,0.6,3,1,1335
1335,341,343,1400,0.11412,0.6,3,1,1336
1336,343,341,1400,0.11412,0.6,3,1,1337
1337,341,344,1400,0.08273333333333334,0.6,3,1,1338
1338,344,341,1400,0.08273333333333334,0.6,3,1,1339
1339,344,343,1400,0.138148,0.6,3,1,1340
1340,3900,248,4000,0.19718584615384616,0.6,3,1,1341
1341,248,3900,4000,0.19718584615384616,0.6,3,1,1342
1342,246,10000023,99999,3.8926560000000006,0.6,3,1,1343
1343,10000023,246,99999,3.8926560000000006,0.6,3,1,1344
1344,247,10000023,99999,3.8795399999999995,0.6,3,1,1345
1345,10000023,247,99999,3.8795399999999995,0.6,3,1,1346
1346,248,10000023,99999,4.986804,0.6,3,1,1347
1347,10000023,248,99999,4.986804,0.6,3,1,1348
1348,3900,10000023,99999,6.949836,0.6,3,1,1349
1349,10000023,3900,99999,6.949836,0.6,3,1,1350
1350,3901,10000023,99999,7.475028,0.6,3,1,1351
1351,10000023,3901,99999,7.475028,0.6,3,1,1352
1352,4528,10000023,99999,3.8448240000000005,0.6,3,1,1353
1353,10000023,4528,99999,3.8448240000000005,0.6,3,1,1354
1354,4529,10000023,99999,10.442568,0.6,3,1,1355
1355,10000023,4529,99999,10.442568,0.6,3,1,1356
1356,4531,10000023,99999,8.992140000000001,0.6,3,1,1357
1357,10000023,4531,99999,8.992140000000001,0.6,3,1,1358
1358,5611,10000023,99999,8.731271999999999,0.6,3,1,1359
1359,10000023,5611,99999,8.731271999999999,0.6,3,1,1360
1360,5644,10000023,99999,9.21612,0.6,3,1,1361
1361,10000023,5644,99999,9.21612,0.6,3,1,1362
1362,5645,10000023,99999,10.571579999999999,0.6,3,1,1363
1363,10000023,5645,99999,10.571579999999999,0.6,3,1,1364
1364,3901,5611,4000,0.10529261538461539,0.6,3,1,1365
1365,5611,3901,4000,0.10529261538461539,0.6,3,1,1366
1366,5644,5645,4000,0.1757030769230769,0.6,3,1,1367
1367,5645,5644,4000,0.1757030769230769,0.6,3,1,1368
1368,4529,4531,1400,0.18321866666666667,0.6,3,1,1369
1369,4531,4529,1400,0.18321866666666667,0.6,3,1,1370
1370,4531,5611,4000,0.022578461538461537,0.6,3,1,1371
1371,5611,4531,4000,0.022578461538461537,0.6,3,1,1372
1372,5644,4531,4000,0.039593538461538465,0.6,3,1,1373
1373,5611,5644,4000,0.04470646153846154,0.6,3,1,1374
1374,3900,3901,4000,0.04545784615384615,0.6,3,1,1375
1375,3901,3900,4000,0.04545784615384615,0.6,3,1,1376
1376,246,248,4000,0.1784796923076923,0.6,3,1,1377
1377,248,246,4000,0.1784796923076923,0.6,3,1,1378
1378,4528,247,4000,0.12038676923076924,0.6,3,1,1379
1379,247,4528,4000,0.12038676923076924,0.6,3,1,1380
1380,246,247,4000,0.004208307692307692,0.6,3,1,1381
1381,247,246,4000,0.004208307692307692,0.6,3,1,1382
1382,852,853,1400,0.06554800000000001,0.6,3,1,1383
1383,853,852,1400,0.06554800000000001,0.6,3,1,1384
1384,2539,631,1400,0.7407253333333333,0.6,3,1,1385
1385,631,2539,1400,0.7407253333333333,0.6,3,1,1386
1386,3332,3334,4000,0.17183723076923077,0.6,3,1,1387
1387,3334,3332,4000,0.17183723076923077,0.6,3,1,1388
1388,3540,3541,4000,0.2733073846153846,0.6,3,1,1389
1389,3541,3540,4000,0.2733073846153846,0.6,3,1,1390
1390,3540,3542,4000,0.09737538461538461,0.6,3,1,1391
1391,3542,3540,4000,0.09737538461538461,0.6,3,1,1392
1392,3337,3542,1400,0.16464666666666666,0.6,3,1,1393
1393,3542,3337,1400,0.16464666666666666,0.6,3,1,1394
1394,4526,4527,4000,0.050597538461538465,0.6,3,1,1395
1395,4527,4526,4000,0.050597538461538465,0.6,3,1,1396
1396,4526,3541,4000,0.02668523076923077,0.6,3,1,1397
1397,3541,4526,4000,0.02668523076923077,0.6,3,1,1398
1398,853,3337,1400,0.1569293333333333,0.6,3,1,1399
1399,3337,853,1400,0.1569293333333333,0.6,3,1,1400
1400,3922,3542,4000,0.11774215384615384,0.6,3,1,1401
1401,3542,3922,4000,0.11774215384615384,0.6,3,1,1402
1402,3332,3333,4000,0.07894892307692308,0.6,3,1,1403
1403,3333,3332,4000,0.07894892307692308,0.6,3,1,1404
1404,3922,3333,4000,0.03048923076923077,0.6,3,1,1405
1405,3333,3922,4000,0.03048923076923077,0.6,3,1,1406
1406,630,632,1400,0.197296,0.6,3,1,1407
1407,632,630,1400,0.197296,0.6,3,1,1408
1408,2800,2557,4000,0.07984707692307691,0.6,3,1,1409
1409,2557,2800,4000,0.07984707692307691,0.6,3,1,1410
1410,851,852,1400,0.31701866666666667,0.6,3,1,1411
1411,852,851,1400,0.31701866666666667,0.6,3,1,1412
1412,851,631,1400,0.15717466666666666,0.6,3,1,1413
1413,631,851,1400,0.15717466666666666,0.6,3,1,1414
1414,630,631,1400,0.21774666666666667,0.6,3,1,1415
1415,631,630,1400,0.21774666666666667,0.6,3,1,1416
1416,632,2556,1400,0.3977426666666667,0.6,3,1,1417
1417,2556,632,1400,0.3977426666666667,0.6,3,1,1418
1418,2801,4486,4000,0.08853692307692308,0.6,3,1,1419
1419,4486,2801,4000,0.08853692307692308,0.6,3,1,1420
1420,3334,4486,4000,0.01130123076923077,0.6,3,1,1421
1421,4486,3334,4000,0.01130123076923077,0.6,3,1,1422
1422,2800,2801,4000,0.100728,0.6,3,1,1423
1423,2801,2800,4000,0.100728,0.6,3,1,1424
1424,1394,1395,4000,0.13865353846153847,0.6,3,1,1425
1425,1395,1394,4000,0.13865353846153847,0.6,3,1,1426
1426,1395,2557,4000,0.08405353846153847,0.6,3,1,1427
1427,2557,1395,4000,0.08405353846153847,0.6,3,1,1428
1428,1394,591,4000,0.061812,0.6,3,1,1429
1429,591,1394,4000,0.061812,0.6,3,1,1430
1430,357,359,1400,0.046414666666666674,0.6,3,1,1431
1431,359,357,1400,0.046414666666666674,0.6,3,1,1432
1432,1344,1345,1400,0.18003066666666667,0.6,3,1,1433
1433,1345,1344,1400,0.18003066666666667,0.6,3,1,1434
1434,2033,2034,1400,0.30018,0.6,3,1,1435
1435,2034,2033,1400,0.30018,0.6,3,1,1436
1436,2619,2626,1400,0.13784800000000003,0.6,3,1,1437
1437,2626,2619,1400,0.13784800000000003,0.6,3,1,1438
1438,2626,2632,1400,0.13555599999999998,0.6,3,1,1439
1439,2632,2626,1400,0.13555599999999998,0.6,3,1,1440
1440,1347,10000035,99999,15.91986,0.6,3,1,1441
1441,10000035,1347,99999,15.91986,0.6,3,1,1442
1442,1349,10000035,99999,16.400016,0.6,3,1,1443
1443,10000035,1349,99999,16.400016,0.6,3,1,1444
1444,1344,10000034,99999,4.953948,0.6,3,1,1445
1445,10000034,1344,99999,4.953948,0.6,3,1,1446
1446,1346,10000034,99999,5.776079999999999,0.6,3,1,1447
1447,10000034,1346,99999,5.776079999999999,0.6,3,1,1448
1448,1714,10000034,99999,6.9458400000000005,0.6,3,1,1449
1449,10000034,1714,99999,6.9458400000000005,0.6,3,1,1450
1450,1715,10000034,99999,7.720968000000001,0.6,3,1,1451
1451,10000034,1715,99999,7.720968000000001,0.6,3,1,1452
1452,1716,10000034,99999,6.057708,0.6,3,1,1453
1453,10000034,1716,99999,6.057708,0.6,3,1,1454
1454,2033,10000034,99999,7.9799880000000005,0.6,3,1,1455
1455,10000034,2033,99999,7.9799880000000005,0.6,3,1,1456
1456,2626,10000034,99999,14.691108,0.6,3,1,1457
1457,10000034,2626,99999,14.691108,0.6,3,1,1458
1458,2632,10000034,99999,15.753096,0.6,3,1,1459
1459,10000034,2632,99999,15.753096,0.6,3,1,1460
1460,2576,2582,1400,0.07169066666666668,0.6,3,1,1461
1461,2582,2576,1400,0.07169066666666668,0.6,3,1,1462
1462,2589,2593,1400,0.169164,0.6,3,1,1463
1463,2593,2589,1400,0.169164,0.6,3,1,1464
1464,2883,4083,1400,0.12933466666666668,0.6,3,1,1465
1465,4083,2883,1400,0.12933466666666668,0.6,3,1,1466
1466,6704,1319,1400,0.14992933333333333,0.6,3,1,1467
1467,1319,6704,1400,0.14992933333333333,0.6,3,1,1468
1468,1314,10000034,99999,8.705664,0.6,3,1,1469
1469,10000034,1314,99999,8.705664,0.6,3,1,1470
1470,1315,10000034,99999,8.948016,0.6,3,1,1471
1471,10000034,1315,99999,8.948016,0.6,3,1,1472
1472,1319,10000034,99999,8.256468,0.6,3,1,1473
1473,10000034,1319,99999,8.256468,0.6,3,1,1474
1474,2576,10000034,99999,4.777464,0.6,3,1,1475
1475,10000034,2576,99999,4.777464,0.6,3,1,1476
1476,2577,10000034,99999,4.93194,0.6,3,1,1477
1477,10000034,2577,99999,4.93194,0.6,3,1,1478
1478,2593,10000034,99999,4.34778,0.6,3,1,1479
1479,10000034,2593,99999,4.34778,0.6,3,1,1480
1480,2595,10000034,99999,6.170052000000001,0.6,3,1,1481
1481,10000034,2595,99999,6.170052000000001,0.6,3,1,1482
1482,2602,10000034,99999,7.575636,0.6,3,1,1483
1483,10000034,2602,99999,7.575636,0.6,3,1,1484
1484,2605,10000034,99999,9.720972,0.6,3,1,1485
1485,10000034,2605,99999,9.720972,0.6,3,1,1486
1486,2608,10000034,99999,11.045652,0.6,3,1,1487
1487,10000034,2608,99999,11.045652,0.6,3,1,1488
1488,2619,10000034,99999,13.616676,0.6,3,1,1489
1489,10000034,2619,99999,13.616676,0.6,3,1,1490
1490,2883,10000034,99999,6.021167999999999,0.6,3,1,1491
1491,10000034,2883,99999,6.021167999999999,0.6,3,1,1492
1492,2577,2883,1400,0.2710706666666667,0.6,3,1,1493
1493,2883,2577,1400,0.2710706666666667,0.6,3,1,1494
1494,2576,2577,1400,0.21791866666666665,0.6,3,1,1495
1495,2577,2576,1400,0.21791866666666665,0.6,3,1,1496
1496,1314,1315,1400,0.07406,0.6,3,1,1497
1497,1315,1314,1400,0.07406,0.6,3,1,1498
1498,2883,1319,1400,0.33847200000000005,0.6,3,1,1499
1499,1319,2883,1400,0.33847200000000005,0.6,3,1,1500
1500,1314,1319,1400,0.13765333333333332,0.6,3,1,1501
1501,1319,1314,1400,0.13765333333333332,0.6,3,1,1502
1502,2602,2605,1400,0.2880106666666667,0.6,3,1,1503
1503,2605,2602,1400,0.2880106666666667,0.6,3,1,1504
1504,2593,2595,1400,0.256528,0.6,3,1,1505
1505,2595,2593,1400,0.256528,0.6,3,1,1506
1506,2595,2602,1400,0.15690533333333334,0.6,3,1,1507
1507,2602,2595,1400,0.15690533333333334,0.6,3,1,1508
1508,2608,2619,1400,0.28861733333333334,0.6,3,1,1509
1509,2619,2608,1400,0.28861733333333334,0.6,3,1,1510
1510,2605,2608,1400,0.17814933333333335,0.6,3,1,1511
1511,2608,2605,1400,0.17814933333333335,0.6,3,1,1512
1512,1816,1818,1400,0.13203066666666669,0.6,3,1,1513
1513,1818,1816,1400,0.13203066666666669,0.6,3,1,1514
1514,1818,4360,1400,0.28812133333333334,0.6,3,1,1515
1515,4361,4362,1400,0.12586666666666668,0.6,3,1,1516
1516,1816,10000034,99999,3.8803439999999996,0.6,3,1,1517
1517,10000034,1816,99999,3.8803439999999996,0.6,3,1,1518
1518,1817,10000034,99999,4.399692,0.6,3,1,1519
1519,10000034,1817,99999,4.399692,0.6,3,1,1520
1520,1818,10000034,99999,3.843852,0.6,3,1,1521
1521,10000034,1818,99999,3.843852,0.6,3,1,1522
1522,2034,10000034,99999,5.8773,0.6,3,1,1523
1523,10000034,2034,99999,5.8773,0.6,3,1,1524
1524,2582,10000034,99999,4.481736,0.6,3,1,1525
1525,10000034,2582,99999,4.481736,0.6,3,1,1526
1526,2589,10000034,99999,3.660024,0.6,3,1,1527
