,a_node,b_node,capacity,free_flow_time,a,b,direction,link_id
1867,10000009,3334,99999,5.57772,0.5,1.8,1,1868
1868,3592,10000009,99999,5.645484000000001,0.5,1.8,1,1869
1869,10000009,3592,99999,5.645484000000001,0.5,1.8,1,1870
1870,3593,10000009,99999,5.9053439999999995,0.5,1.8,1,1871
1871,10000009,3593,99999,5.9053439999999995,0.5,1.8,1,1872
1872,4131,10000009,99999,5.47698,0.5,1.8,1,1873
1873,10000009,4131,99999,5.47698,0.5,1.8,1,1874
1874,4132,10000009,99999,5.509296,0.5,1.8,1,1875
1875,10000009,4132,99999,5.509296,0.5,1.8,1,1876
1876,4133,10000009,99999,5.608968,0.5,1.8,1,1877
1877,10000009,4133,99999,5.608968,0.5,1.8,1,1878
1878,4134,10000009,99999,4.65042,0.5,1.8,1,1879
1879,10000009,4134,99999,4.65042,0.5,1.8,1,1880
1880,4340,10000009,99999,4.655532,0.5,1.8,1,1881
1881,10000009,4340,99999,4.655532,0.5,1.8,1,1882
1882,2208,10000057,99999,3.7838639999999995,0.5,1.8,1,1883
1883,10000057,2208,99999,3.7838639999999995,0.5,1.8,1,1884
1884,160,124,6600,0.34720599999999996,0.5,1.8,1,1885
1885,474,475,4000,0.33983,0.5,1.8,1,1886
1886,2118,2119,1400,0.40599900000000005,0.5,1.8,1,1887
1887,1422,2237,4000,0.578004,0.5,1.8,1,1888
1888,125,126,6600,0.24574933333333332,0.5,1.8,1,1889
1889,2119,3097,1400,0.4134135,0.5,1.8,1,1890
1890,3587,3844,1400,0.035364,0.5,1.8,1,1891
1891,3916,3845,1400,0.14340300000000003,0.5,1.8,1,1892
1892,4595,3844,1400,0.04948349999999999,0.5,1.8,1,1893
1893,121,10000005,99999,4.9473720000000005,0.5,1.8,1,1894
1894,10000005,121,99999,4.9473720000000005,0.5,1.8,1,1895
1895,122,10000005,99999,4.546691999999999,0.5,1.8,1,1896
1896,10000005,122,99999,4.546691999999999,0.5,1.8,1,1897
1897,123,10000005,99999,4.831320000000001,0.5,1.8,1,1898
1898,10000005,123,99999,4.831320000000001,0.5,1.8,1,1899
1899,124,10000005,99999,4.514843999999999,0.5,1.8,1,1900
1900,10000005,124,99999,4.514843999999999,0.5,1.8,1,1901
1901,125,10000005,99999,5.11962,0.5,1.8,1,1902
1902,10000005,125,99999,5.11962,0.5,1.8,1,1903
1903,161,10000005,99999,4.4299800000000005,0.5,1.8,1,1904
1904,10000005,161,99999,4.4299800000000005,0.5,1.8,1,1905
1905,724,10000005,99999,6.3903360000000005,0.5,1.8,1,1906
1906,10000005,724,99999,6.3903360000000005,0.5,1.8,1,1907
1907,725,10000005,99999,5.4435720000000005,0.5,1.8,1,1908
1908,10000005,725,99999,5.4435720000000005,0.5,1.8,1,1909
1909,1282,10000005,99999,5.119752,0.5,1.8,1,1910
1910,10000005,1282,99999,5.119752,0.5,1.8,1,1911
1911,2480,10000005,99999,4.2969479999999995,0.5,1.8,1,1912
1912,10000005,2480,99999,4.2969479999999995,0.5,1.8,1,1913
1913,2481,10000005,99999,4.475028,0.5,1.8,1,1914
1914,10000005,2481,99999,4.475028,0.5,1.8,1,1915
1915,2482,10000005,99999,6.351996000000001,0.5,1.8,1,1916
1916,10000005,2482,99999,6.351996000000001,0.5,1.8,1,1917
1917,2483,10000005,99999,5.404416,0.5,1.8,1,1918
1918,10000005,2483,99999,5.404416,0.5,1.8,1,1919
1919,2484,10000005,99999,4.784196000000001,0.5,1.8,1,1920
1920,10000005,2484,99999,4.784196000000001,0.5,1.8,1,1921
1921,2485,10000005,99999,4.297848,0.5,1.8,1,1922
1922,10000005,2485,99999,4.297848,0.5,1.8,1,1923
1923,4286,10000005,99999,3.9774959999999995,0.5,1.8,1,1924
1924,10000005,4286,99999,3.9774959999999995,0.5,1.8,1,1925
1925,474,10000011,99999,6.723492,0.5,1.8,1,1926
1926,10000011,474,99999,6.723492,0.5,1.8,1,1927
1927,1997,10000011,99999,6.62142,0.5,1.8,1,1928
1928,10000011,1997,99999,6.62142,0.5,1.8,1,1929
1929,1998,10000011,99999,6.599424,0.5,1.8,1,1930
1930,10000011,1998,99999,6.599424,0.5,1.8,1,1931
1931,1999,10000011,99999,6.381419999999999,0.5,1.8,1,1932
1932,10000011,1999,99999,6.381419999999999,0.5,1.8,1,1933
1933,2000,10000011,99999,6.422460000000001,0.5,1.8,1,1934
1934,10000011,2000,99999,6.422460000000001,0.5,1.8,1,1935
1935,2001,10000011,99999,7.164792,0.5,1.8,1,1936
1936,10000011,2001,99999,7.164792,0.5,1.8,1,1937
1937,2002,10000011,99999,7.12038,0.5,1.8,1,1938
1938,10000011,2002,99999,7.12038,0.5,1.8,1,1939
1939,2005,10000011,99999,6.988296,0.5,1.8,1,1940
1940,10000011,2005,99999,6.988296,0.5,1.8,1,1941
1941,2119,10000011,99999,3.3560399999999997,0.5,1.8,1,1942
1942,10000011,2119,99999,3.3560399999999997,0.5,1.8,1,1943
1943,2720,10000011,99999,6.448308000000001,0.5,1.8,1,1944
1944,10000011,2720,99999,6.448308000000001,0.5,1.8,1,1945
1945,3330,10000011,99999,5.982276000000001,0.5,1.8,1,1946
1946,10000011,3330,99999,5.982276000000001,0.5,1.8,1,1947
1947,3586,10000011,99999,7.81482,0.5,1.8,1,1948
1948,10000011,3586,99999,7.81482,0.5,1.8,1,1949
1949,3587,10000011,99999,7.74204,0.5,1.8,1,1950
1950,10000011,3587,99999,7.74204,0.5,1.8,1,1951
1951,3838,10000011,99999,5.835024,0.5,1.8,1,1952
1952,10000011,3838,99999,5.835024,0.5,1.8,1,1953
1953,3843,10000011,99999,7.939788,0.5,1.8,1,1954
1954,10000011,3843,99999,7.939788,0.5,1.8,1,1955
1955,3844,10000011,99999,7.604160000000001,0.5,1.8,1,1956
1956,10000011,3844,99999,7.604160000000001,0.5,1.8,1,1957
1957,3845,10000011,99999,7.869204,0.5,1.8,1,1958
1958,10000011,3845,99999,7.869204,0.5,1.8,1,1959
1959,3916,10000011,99999,7.291499999999999,0.5,1.8,1,1960
1960,10000011,3916,99999,7.291499999999999,0.5,1.8,1,1961
1961,3931,10000011,99999,7.247291999999999,0.5,1.8,1,1962
1962,10000011,3931,99999,7.247291999999999,0.5,1.8,1,1963
1963,4595,10000011,99999,7.562520000000001,0.5,1.8,1,1964
1964,10000011,4595,99999,7.562520000000001,0.5,1.8,1,1965
1965,3484,10000004,99999,7.256460000000001,0.5,1.8,1,1966
1966,10000004,3484,99999,7.256460000000001,0.5,1.8,1,1967
1967,3479,3480,1400,0.6756074999999999,0.5,1.8,1,1968
1968,3480,3479,1400,0.6756074999999999,0.5,1.8,1,1969
1969,3480,10000005,99999,7.114584,0.5,1.8,1,1970
1970,10000005,3480,99999,7.114584,0.5,1.8,1,1971
1971,4082,10000005,99999,7.7616960000000015,0.5,1.8,1,1972
1972,10000005,4082,99999,7.7616960000000015,0.5,1.8,1,1973
1973,4089,10000005,99999,7.462272,0.5,1.8,1,1974
1974,10000005,4089,99999,7.462272,0.5,1.8,1,1975
1975,3481,3484,1400,0.37605150000000004,0.5,1.8,1,1976
1976,3484,3481,1400,0.37605150000000004,0.5,1.8,1,1977
1977,3479,3481,1400,0.042288,0.5,1.8,1,1978
1978,3481,3479,1400,0.042288,0.5,1.8,1,1979
1979,4082,4089,1400,0.0626955,0.5,1.8,1,1980
1980,3843,3480,1400,0.223938,0.5,1.8,1,1981
1981,3480,4082,1400,0.1531395,0.5,1.8,1,1982
1982,4082,3586,1400,0.06604349999999999,0.5,1.8,1,1983
1983,3586,3587,1400,0.019149,0.5,1.8,1,1984
1984,3845,3843,1400,0.018822,0.5,1.8,1,1985
1985,1996,1997,1400,0.5455035,0.5,1.8,1,1986
1986,2005,2006,1400,0.46569900000000003,0.5,1.8,1,1987
1987,2119,3838,1400,0.6323805,0.5,1.8,1,1988
1988,3838,2119,1400,0.6323805,0.5,1.8,1,1989
1989,2002,1999,1400,0.301938,0.5,1.8,1,1990
1990,3844,2001,1400,0.1067355,0.5,1.8,1,1991
1991,1998,3931,1400,0.343032,0.5,1.8,1,1992
1992,3931,3916,1400,0.012111,0.5,1.8,1,1993
1993,2001,2002,1400,0.012387,0.5,1.8,1,1994
1994,2720,2005,1400,0.11078400000000001,0.5,1.8,1,1995
1995,3330,2005,1400,0.140154,0.5,1.8,1,1996
1996,3330,2720,1400,0.0622185,0.5,1.8,1,1997
1997,2000,3838,1400,0.08012100000000001,0.5,1.8,1,1998
1998,1999,2000,1400,0.051141,0.5,1.8,1,1999
1999,1997,1998,1400,0.010656,0.5,1.8,1,2000
2000,2720,1997,1400,0.023126999999999998,0.5,1.8,1,2001
2001,1998,2000,1400,0.0233445,0.5,1.8,1,2002
2002,2000,2720,1400,0.0111615,0.5,1.8,1,2003
2003,3838,3330,1400,0.018411,0.5,1.8,1,2004
2004,1876,1878,1400,0.11653949999999999,0.5,1.8,1,2005
2005,1878,1876,1400,0.11653949999999999,0.5,1.8,1,2006
2006,1878,1879,1400,0.11692650000000002,0.5,1.8,1,2007
2007,1879,1878,1400,0.11692650000000002,0.5,1.8,1,2008
2008,121,122,6600,0.06683866666666667,0.5,1.8,1,2009
2009,161,162,6600,0.24846733333333332,0.5,1.8,1,2010
2010,724,725,1400,0.1189185,0.5,1.8,1,2011
2011,2480,161,6600,0.033713999999999994,0.5,1.8,1,2012
2012,2483,2482,1400,0.11883,0.5,1.8,1,2013
2013,2237,726,4000,0.342495,0.5,1.8,1,2014
2014,2242,121,6600,0.15056266666666665,0.5,1.8,1,2015
2015,4340,2236,4000,0.220745,0.5,1.8,1,2016
2016,4286,161,6600,0.028570666666666668,0.5,1.8,1,2017
2017,123,124,1400,0.0398595,0.5,1.8,1,2018
2018,2484,123,6600,0.006746,0.5,1.8,1,2019
2019,2484,2483,1400,0.07752900000000001,0.5,1.8,1,2020
2020,2481,2485,6600,0.040993999999999996,0.5,1.8,1,2021
2021,122,2484,6600,0.04578600000000001,0.5,1.8,1,2022
2022,2485,2480,6600,0.00627,0.5,1.8,1,2023
2023,2481,2484,1400,0.039045,0.5,1.8,1,2024
2024,124,2481,6600,0.006512666666666667,0.5,1.8,1,2025
2025,1282,123,1400,0.0360735,0.5,1.8,1,2026
2026,1282,125,6600,0.033071333333333335,0.5,1.8,1,2027
2027,123,125,6600,0.03637133333333334,0.5,1.8,1,2028
2028,725,1282,1400,0.040755,0.5,1.8,1,2029
2029,727,2242,6600,0.031195333333333332,0.5,1.8,1,2030
2030,727,2243,4000,0.065199,0.5,1.8,1,2031
2031,4131,4132,1400,0.0447195,0.5,1.8,1,2032
2032,4132,4134,4000,0.271445,0.5,1.8,1,2033
2033,3592,3333,1400,0.009699,0.5,1.8,1,2034
2034,4133,3592,6600,0.002076,0.5,1.8,1,2035
2035,4133,4132,6600,0.015607333333333334,0.5,1.8,1,2036
2036,162,3592,1400,0.0396975,0.5,1.8,1,2037
2037,162,3593,6600,0.024381333333333335,0.5,1.8,1,2038
2038,3592,3593,6600,0.015136,0.5,1.8,1,2039
2039,2243,2242,6600,0.045275333333333334,0.5,1.8,1,2040
2040,2243,162,4000,0.036851,0.5,1.8,1,2041
2041,4132,2243,6600,0.02376,0.5,1.8,1,2042
2042,726,727,4000,0.054537,0.5,1.8,1,2043
2043,3331,3332,6600,0.01836533333333333,0.5,1.8,1,2044
2044,3331,3333,6600,0.04069933333333334,0.5,1.8,1,2045
2045,3332,3334,1400,0.033454500000000005,0.5,1.8,1,2046
2046,3334,4131,1400,0.1099725,0.5,1.8,1,2047
2047,3333,3332,1400,0.082122,0.5,1.8,1,2048
2048,4131,4133,6600,0.009122,0.5,1.8,1,2049
2049,3333,4133,6600,0.004202666666666667,0.5,1.8,1,2050
2050,2073,2075,1400,0.033717000000000004,0.5,1.8,1,2051
2051,2075,2073,1400,0.033717000000000004,0.5,1.8,1,2052
2052,3334,2075,1400,0.0204315,0.5,1.8,1,2053
2053,2075,3334,1400,0.0204315,0.5,1.8,1,2054
2054,2073,2074,1400,0.0249765,0.5,1.8,1,2055
2055,2074,2073,1400,0.0249765,0.5,1.8,1,2056
2056,4134,4340,4000,0.006442,0.5,1.8,1,2057
2057,2236,2237,1400,0.0245025,0.5,1.8,1,2058
2058,2237,2236,1400,0.0245025,0.5,1.8,1,2059
2059,2236,474,4000,0.232289,0.5,1.8,1,2060
2060,2239,724,1400,0.1386315,0.5,1.8,1,2061
2061,2482,2239,1400,0.14240250000000002,0.5,1.8,1,2062
2062,2239,2237,1400,0.025968,0.5,1.8,1,2063
2063,2237,2239,1400,0.025968,0.5,1.8,1,2064
2064,158,159,6600,0.11928466666666668,0.5,1.8,1,2065
2065,1421,1422,4000,0.220076,0.5,1.8,1,2066
2066,1423,127,1400,0.0716505,0.5,1.8,1,2067
2067,127,1423,1400,0.0716505,0.5,1.8,1,2068
2068,1869,1870,1400,0.0593445,0.5,1.8,1,2069
2069,1870,1869,1400,0.0593445,0.5,1.8,1,2070
2070,127,2116,6600,0.2648993333333333,0.5,1.8,1,2071
2071,475,2165,4000,0.232962,0.5,1.8,1,2072
2072,158,10000011,99999,5.258712,0.5,1.8,1,2073
2073,10000011,158,99999,5.258712,0.5,1.8,1,2074
2074,1423,10000011,99999,4.231584,0.5,1.8,1,2075
2075,10000011,1423,99999,4.231584,0.5,1.8,1,2076
2076,1424,10000011,99999,5.117088000000001,0.5,1.8,1,2077
2077,10000011,1424,99999,5.117088000000001,0.5,1.8,1,2078
2078,126,127,6600,0.14856733333333333,0.5,1.8,1,2079
2079,3533,160,6600,0.061842,0.5,1.8,1,2080
2080,126,10000011,99999,3.4498439999999997,0.5,1.8,1,2081
2081,10000011,126,99999,3.4498439999999997,0.5,1.8,1,2082
2082,127,10000011,99999,3.7137960000000003,0.5,1.8,1,2083
2083,10000011,127,99999,3.7137960000000003,0.5,1.8,1,2084
2084,128,10000011,99999,3.491424,0.5,1.8,1,2085
2085,10000011,128,99999,3.491424,0.5,1.8,1,2086
2086,129,10000011,99999,3.4215359999999997,0.5,1.8,1,2087
2087,10000011,129,99999,3.4215359999999997,0.5,1.8,1,2088
2088,130,10000011,99999,3.199176,0.5,1.8,1,2089
2089,10000011,130,99999,3.199176,0.5,1.8,1,2090
2090,159,10000011,99999,3.70752,0.5,1.8,1,2091
2091,10000011,159,99999,3.70752,0.5,1.8,1,2092
2092,160,10000011,99999,3.045384,0.5,1.8,1,2093
2093,10000011,160,99999,3.045384,0.5,1.8,1,2094
2094,2118,10000011,99999,2.6094720000000002,0.5,1.8,1,2095
2095,10000011,2118,99999,2.6094720000000002,0.5,1.8,1,2096
2096,3097,10000011,99999,2.529372,0.5,1.8,1,2097
2097,10000011,3097,99999,2.529372,0.5,1.8,1,2098
2098,3098,10000011,99999,3.1567920000000003,0.5,1.8,1,2099
2099,10000011,3098,99999,3.1567920000000003,0.5,1.8,1,2100
2100,3532,10000011,99999,3.145896,0.5,1.8,1,2101
2101,10000011,3532,99999,3.145896,0.5,1.8,1,2102
2102,3533,10000011,99999,3.241872,0.5,1.8,1,2103
2103,10000011,3533,99999,3.241872,0.5,1.8,1,2104
2104,3671,10000011,99999,2.7891839999999997,0.5,1.8,1,2105
2105,10000011,3671,99999,2.7891839999999997,0.5,1.8,1,2106
2106,3097,3098,1400,0.097827,0.5,1.8,1,2107
2107,159,130,6600,0.029173333333333332,0.5,1.8,1,2108
2108,159,128,6600,0.022509333333333333,0.5,1.8,1,2109
2109,3532,3671,1400,0.0870165,0.5,1.8,1,2110
2110,3532,2118,1400,0.081987,0.5,1.8,1,2111
2111,127,128,1400,0.038135999999999996,0.5,1.8,1,2112
2112,3098,3533,6600,0.030248666666666667,0.5,1.8,1,2113
2113,129,3533,6600,0.025539333333333337,0.5,1.8,1,2114
2114,129,127,1400,0.0371145,0.5,1.8,1,2115
2115,128,129,6600,0.009176666666666666,0.5,1.8,1,2116
2116,128,130,1400,0.04362,0.5,1.8,1,2117
2117,3098,129,1400,0.037164,0.5,1.8,1,2118
2118,130,3532,1400,0.008082,0.5,1.8,1,2119
2119,157,158,6600,0.16123333333333334,0.5,1.8,1,2120
2120,2477,2478,6600,0.07855133333333333,0.5,1.8,1,2121
2121,2116,2477,6600,0.04371066666666667,0.5,1.8,1,2122
2122,2478,1870,6600,0.019733333333333335,0.5,1.8,1,2123
2123,2902,1424,1400,0.12853350000000002,0.5,1.8,1,2124
2124,1424,2902,1400,0.12853350000000002,0.5,1.8,1,2125
2125,1423,1424,1400,0.1184715,0.5,1.8,1,2126
2126,1424,1423,1400,0.1184715,0.5,1.8,1,2127
2127,1422,2902,1400,0.026076,0.5,1.8,1,2128
2128,2902,1422,1400,0.026076,0.5,1.8,1,2129
2129,1422,475,1400,0.0230385,0.5,1.8,1,2130
2130,475,1422,1400,0.0230385,0.5,1.8,1,2131
2131,1866,1868,1400,0.15107399999999999,0.5,1.8,1,2132
2132,1868,1866,1400,0.15107399999999999,0.5,1.8,1,2133
2133,2241,3672,4000,0.052109,0.5,1.8,1,2134
2134,1019,2238,4000,0.076055,0.5,1.8,1,2135
2135,1019,2240,4000,0.085323,0.5,1.8,1,2136
2136,1869,1868,1400,0.1515825,0.5,1.8,1,2137
2137,1868,1869,1400,0.1515825,0.5,1.8,1,2138
2138,2165,1018,4000,0.095653,0.5,1.8,1,2139
2139,3672,1421,4000,0.118313,0.5,1.8,1,2140
2140,1018,1019,4000,0.051995,0.5,1.8,1,2141
2141,1861,1862,1400,0.17879399999999998,0.5,1.8,1,2142
2142,2238,1861,1400,0.172107,0.5,1.8,1,2143
2143,1862,1864,1400,0.046045499999999996,0.5,1.8,1,2144
2144,1867,2240,1400,0.0145125,0.5,1.8,1,2145
2145,1867,2241,4000,0.079475,0.5,1.8,1,2146
2146,2240,1864,4000,0.019272,0.5,1.8,1,2147
2147,1866,1867,1400,0.044154000000000006,0.5,1.8,1,2148
2148,1864,1867,4000,0.012321,0.5,1.8,1,2149
2149,1864,1866,1400,0.034681500000000004,0.5,1.8,1,2150
2150,1862,1865,4000,0.012476,0.5,1.8,1,2151
2151,2238,1862,4000,0.012665,0.5,1.8,1,2152
2152,2240,2238,1400,0.0291675,0.5,1.8,1,2153
2153,145,147,6600,0.13813333333333333,0.5,1.8,1,2154
2154,1272,1274,1400,0.11640749999999998,0.5,1.8,1,2155
2155,1274,1272,1400,0.11640749999999998,0.5,1.8,1,2156
2156,1819,1270,1400,0.1416855,0.5,1.8,1,2157
2157,1270,1819,1400,0.1416855,0.5,1.8,1,2158
2158,1894,1896,1400,0.113337,0.5,1.8,1,2159
2159,1896,1894,1400,0.113337,0.5,1.8,1,2160
2160,153,261,4000,0.201501,0.5,1.8,1,2161
2161,148,2474,6600,0.13820733333333332,0.5,1.8,1,2162
2162,2744,1899,4000,0.121859,0.5,1.8,1,2163
2163,4214,1896,1400,0.11379299999999999,0.5,1.8,1,2164
2164,141,10000022,99999,5.7494760000000005,0.5,1.8,1,2165
2165,10000022,141,99999,5.7494760000000005,0.5,1.8,1,2166
2166,142,10000022,99999,4.823004,0.5,1.8,1,2167
2167,10000022,142,99999,4.823004,0.5,1.8,1,2168
2168,143,10000022,99999,6.3908640000000005,0.5,1.8,1,2169
2169,10000022,143,99999,6.3908640000000005,0.5,1.8,1,2170
2170,144,10000022,99999,6.482387999999999,0.5,1.8,1,2171
2171,10000022,144,99999,6.482387999999999,0.5,1.8,1,2172
2172,145,10000022,99999,8.236176,0.5,1.8,1,2173
2173,10000022,145,99999,8.236176,0.5,1.8,1,2174
2174,146,10000022,99999,5.601228,0.5,1.8,1,2175
2175,10000022,146,99999,5.601228,0.5,1.8,1,2176
2176,1253,10000022,99999,7.287192,0.5,1.8,1,2177
2177,10000022,1253,99999,7.287192,0.5,1.8,1,2178
2178,1896,10000022,99999,4.826592000000001,0.5,1.8,1,2179
2179,10000022,1896,99999,4.826592000000001,0.5,1.8,1,2180
2180,2126,10000022,99999,4.9379159999999995,0.5,1.8,1,2181
2181,10000022,2126,99999,4.9379159999999995,0.5,1.8,1,2182
2182,2471,10000022,99999,5.854235999999999,0.5,1.8,1,2183
2183,10000022,2471,99999,5.854235999999999,0.5,1.8,1,2184
2184,2472,10000022,99999,4.94862,0.5,1.8,1,2185
2185,10000022,2472,99999,4.94862,0.5,1.8,1,2186
2186,2473,10000022,99999,5.2009680000000005,0.5,1.8,1,2187
2187,10000022,2473,99999,5.2009680000000005,0.5,1.8,1,2188
2188,2474,10000022,99999,8.310204,0.5,1.8,1,2189
2189,10000022,2474,99999,8.310204,0.5,1.8,1,2190
2190,4399,10000022,99999,5.086536,0.5,1.8,1,2191
2191,10000022,4399,99999,5.086536,0.5,1.8,1,2192
2192,153,10000024,99999,11.117592,0.5,1.8,1,2193
2193,10000024,153,99999,11.117592,0.5,1.8,1,2194
2194,481,10000024,99999,5.21202,0.5,1.8,1,2195
2195,10000024,481,99999,5.21202,0.5,1.8,1,2196
2196,483,10000024,99999,5.385047999999999,0.5,1.8,1,2197
2197,10000024,483,99999,5.385047999999999,0.5,1.8,1,2198
2198,778,10000024,99999,5.77866,0.5,1.8,1,2199
2199,10000024,778,99999,5.77866,0.5,1.8,1,2200
2200,1819,10000024,99999,9.312527999999999,0.5,1.8,1,2201
2201,10000024,1819,99999,9.312527999999999,0.5,1.8,1,2202
2202,1899,10000024,99999,10.428996000000001,0.5,1.8,1,2203
2203,10000024,1899,99999,10.428996000000001,0.5,1.8,1,2204
2204,1900,10000024,99999,11.237676,0.5,1.8,1,2205
2205,10000024,1900,99999,11.237676,0.5,1.8,1,2206
2206,774,775,1400,0.11640749999999998,0.5,1.8,1,2207
2207,775,774,1400,0.11640749999999998,0.5,1.8,1,2208
2208,3577,3578,1400,0.14194949999999998,0.5,1.8,1,2209
2209,3578,3577,1400,0.14194949999999998,0.5,1.8,1,2210
2210,4055,4056,4000,0.075925,0.5,1.8,1,2211
2211,4063,4069,4000,0.077779,0.5,1.8,1,2212
2212,261,10000024,99999,9.134063999999999,0.5,1.8,1,2213
2213,10000024,261,99999,9.134063999999999,0.5,1.8,1,2214
2214,1269,10000024,99999,7.044516,0.5,1.8,1,2215
2215,10000024,1269,99999,7.044516,0.5,1.8,1,2216
2216,1270,10000024,99999,8.179452000000001,0.5,1.8,1,2217
2217,10000024,1270,99999,8.179452000000001,0.5,1.8,1,2218
2218,1271,10000024,99999,5.911788,0.5,1.8,1,2219
2219,10000024,1271,99999,5.911788,0.5,1.8,1,2220
2220,3578,10000024,99999,4.777296,0.5,1.8,1,2221
2221,10000024,3578,99999,4.777296,0.5,1.8,1,2222
2222,3584,10000024,99999,8.36748,0.5,1.8,1,2223
2223,10000024,3584,99999,8.36748,0.5,1.8,1,2224
2224,4052,4053,4000,0.079194,0.5,1.8,1,2225
2225,4054,4061,4000,0.077603,0.5,1.8,1,2226
2226,2746,4054,4000,0.028873,0.5,1.8,1,2227
2227,4053,2270,4000,0.079018,0.5,1.8,1,2228
2228,2057,2058,4000,0.03602,0.5,1.8,1,2229
2229,2270,2271,4000,0.012799,0.5,1.8,1,2230
2230,2058,2746,4000,0.012887,0.5,1.8,1,2231
2231,4062,4063,4000,0.076547,0.5,1.8,1,2232
2232,4061,4062,4000,0.078747,0.5,1.8,1,2233
2233,1875,775,1400,0.1163985,0.5,1.8,1,2234
2234,775,1875,1400,0.1163985,0.5,1.8,1,2235
2235,4056,4057,4000,0.049441,0.5,1.8,1,2236
2236,4057,4052,4000,0.027012,0.5,1.8,1,2237
2237,3579,485,1400,0.1416855,0.5,1.8,1,2238
2238,485,3579,1400,0.1416855,0.5,1.8,1,2239
2239,3577,10000024,99999,3.643512,0.5,1.8,1,2240
2240,10000024,3577,99999,3.643512,0.5,1.8,1,2241
2241,3579,10000024,99999,2.51574,0.5,1.8,1,2242
2242,10000024,3579,99999,2.51574,0.5,1.8,1,2243
2243,484,485,1400,0.1422135,0.5,1.8,1,2244
2244,485,484,1400,0.1422135,0.5,1.8,1,2245
2245,485,10000024,99999,1.391352,0.5,1.8,1,2246
2246,10000024,485,99999,1.391352,0.5,1.8,1,2247
2247,484,10000024,99999,0.33231599999999994,0.5,1.8,1,2248
2248,10000024,484,99999,0.33231599999999994,0.5,1.8,1,2249
2249,3577,3579,1400,0.1414125,0.5,1.8,1,2250
2250,3579,3577,1400,0.1414125,0.5,1.8,1,2251
2251,262,3458,4000,0.119092,0.5,1.8,1,2252
2252,4069,4070,4000,0.077603,0.5,1.8,1,2253
2253,4070,4071,4000,0.077867,0.5,1.8,1,2254
2254,1273,776,1400,0.1166625,0.5,1.8,1,2255
2255,776,1273,1400,0.1166625,0.5,1.8,1,2256
2256,774,776,1400,0.11680349999999999,0.5,1.8,1,2257
2257,776,774,1400,0.11680349999999999,0.5,1.8,1,2258
2258,3458,4051,4000,0.047235,0.5,1.8,1,2259
2259,4051,4055,4000,0.028954,0.5,1.8,1,2260
2260,1272,1273,1400,0.11653949999999999,0.5,1.8,1,2261
2261,1273,1272,1400,0.11653949999999999,0.5,1.8,1,2262
2262,261,262,4000,0.067099,0.5,1.8,1,2263
2263,4071,2744,4000,0.077867,0.5,1.8,1,2264
2264,3584,262,4000,0.02588,0.5,1.8,1,2265
2265,1269,1271,1400,0.1416855,0.5,1.8,1,2266
2266,1271,1269,1400,0.1416855,0.5,1.8,1,2267
2267,1271,3578,1400,0.14194949999999998,0.5,1.8,1,2268
2268,3578,1271,1400,0.14194949999999998,0.5,1.8,1,2269
2269,1269,1270,1400,0.14194050000000002,0.5,1.8,1,2270
2270,1270,1269,1400,0.14194050000000002,0.5,1.8,1,2271
2271,777,779,1400,0.14181000000000002,0.5,1.8,1,2272
2272,779,777,1400,0.14181000000000002,0.5,1.8,1,2273
2273,777,10000022,99999,5.29746,0.5,1.8,1,2274
2274,10000022,777,99999,5.29746,0.5,1.8,1,2275
2275,779,10000022,99999,4.709448,0.5,1.8,1,2276
2276,10000022,779,99999,4.709448,0.5,1.8,1,2277
2277,1894,10000022,99999,4.468356,0.5,1.8,1,2278
2278,10000022,1894,99999,4.468356,0.5,1.8,1,2279
2279,1895,10000022,99999,4.3497,0.5,1.8,1,2280
2280,10000022,1895,99999,4.3497,0.5,1.8,1,2281
2281,4047,10000022,99999,4.258248,0.5,1.8,1,2282
2282,10000022,4047,99999,4.258248,0.5,1.8,1,2283
2283,4048,10000022,99999,4.309343999999999,0.5,1.8,1,2284
2284,10000022,4048,99999,4.309343999999999,0.5,1.8,1,2285
2285,4049,10000022,99999,4.281575999999999,0.5,1.8,1,2286
2286,10000022,4049,99999,4.281575999999999,0.5,1.8,1,2287
2287,4214,10000022,99999,4.544484,0.5,1.8,1,2288
2288,10000022,4214,99999,4.544484,0.5,1.8,1,2289
2289,4215,10000022,99999,4.346088,0.5,1.8,1,2290
2290,10000022,4215,99999,4.346088,0.5,1.8,1,2291
2291,481,483,1400,0.14221650000000002,0.5,1.8,1,2292
2292,483,481,1400,0.14221650000000002,0.5,1.8,1,2293
2293,778,483,1400,0.14181000000000002,0.5,1.8,1,2294
2294,483,778,1400,0.14181000000000002,0.5,1.8,1,2295
2295,777,778,1400,0.141282,0.5,1.8,1,2296
2296,778,777,1400,0.141282,0.5,1.8,1,2297
2297,4047,4049,1400,0.09414149999999999,0.5,1.8,1,2298
2298,4049,4047,1400,0.09414149999999999,0.5,1.8,1,2299
2299,1895,4049,1400,0.17875049999999998,0.5,1.8,1,2300
2300,4215,779,1400,0.139962,0.5,1.8,1,2301
2301,779,4215,1400,0.139962,0.5,1.8,1,2302
2302,4049,4215,1400,0.0495165,0.5,1.8,1,2303
2303,4215,4049,1400,0.0495165,0.5,1.8,1,2304
2304,4047,4048,1400,0.058398000000000005,0.5,1.8,1,2305
2305,4048,4047,1400,0.058398000000000005,0.5,1.8,1,2306
