O_ID,D_ID,OD_Number
10000040,10000086,3
10000040,10000087,4
10000040,10000088,2
10000040,10000090,1
10000040,10000092,5
10000040,10000095,8
10000040,10000096,2
10000040,10000097,4
10000040,10000098,2
10000040,10000099,7
10000040,10000100,3
10000040,10000101,1
10000040,10000102,1
10000040,10000103,3
10000040,10000104,18
10000040,10000105,1
10000040,10000107,2
10000040,10000108,10
10000040,10000109,1
10000040,10000110,14
10000040,10000111,3
10000040,10000112,2
10000040,10000113,6
10000040,10000115,6
10000040,10000117,2
10000040,10000118,5
10000040,10000119,4
10000040,10000121,15
10000040,10000122,1
10000040,10000123,1
10000040,10000124,17
10000040,10000125,10
10000040,10000127,6
10000040,10000128,4
10000040,10000130,2
10000040,10000131,2
10000040,10000133,39
10000040,10000134,5
10000040,10000135,2
10000040,10000137,11
10000040,10000138,1
10000040,10000139,5
10000040,10000140,4
10000040,10000141,9
10000040,10000142,2
10000040,10000143,30
10000040,10000145,27
10000040,10000146,15
10000040,10000147,22
10000040,10000149,44
10000040,10000150,1
10000040,10000151,2
10000040,10000153,33
10000040,10000154,3
10000040,10000156,4
10000041,10000000,22
10000041,10000001,81
10000041,10000002,3
10000041,10000003,3
10000041,10000004,1
10000041,10000005,5
10000041,10000006,9
10000041,10000008,1
10000041,10000010,8
10000041,10000011,2
10000041,10000012,2
10000041,10000014,3
10000041,10000015,2
10000041,10000016,12
10000041,10000018,34
10000041,10000019,17
10000041,10000021,3
10000041,10000022,1
10000041,10000023,2
10000041,10000024,1
10000041,10000025,1
10000041,10000026,1
10000041,10000027,2
10000041,10000028,2
10000041,10000029,5
10000041,10000031,1
10000041,10000032,9
10000041,10000033,10
10000041,10000035,52
10000041,10000036,6
10000041,10000037,11
10000041,10000038,2
10000041,10000040,2
10000041,10000041,14
10000041,10000042,1
10000041,10000044,4
10000041,10000045,4
10000041,10000046,2
10000041,10000047,2
10000041,10000048,2
10000041,10000049,1
10000041,10000050,21
10000041,10000052,2
10000041,10000053,12
10000041,10000055,1
10000041,10000056,3
10000041,10000057,12
10000041,10000058,8
10000041,10000059,14
10000041,10000060,17
10000041,10000061,9
10000041,10000062,6
10000041,10000063,9
10000041,10000064,9
10000041,10000065,27
10000041,10000066,3
10000041,10000067,5
10000041,10000068,1
10000041,10000069,2
10000041,10000072,9
10000041,10000074,5
10000041,10000075,3
10000041,10000076,1
10000041,10000077,13
10000041,10000079,5
10000041,10000080,1
10000041,10000088,3
10000041,10000094,1
10000041,10000095,2
10000041,10000097,4
10000041,10000099,6
10000041,10000100,1
10000041,10000102,1
10000041,10000103,2
10000041,10000104,7
10000041,10000105,3
10000041,10000107,6
10000041,10000108,3
10000041,10000109,2
10000041,10000110,5
10000041,10000112,3
10000041,10000115,3
10000041,10000117,1
10000041,10000118,4
10000041,10000119,1
10000041,10000120,1
10000041,10000121,6
10000041,10000124,4
10000041,10000125,6
10000041,10000126,3
10000041,10000127,2
10000041,10000128,1
10000041,10000129,1
10000041,10000131,4
10000041,10000133,8
10000041,10000134,3
10000041,10000135,2
10000041,10000137,7
10000041,10000138,1
10000041,10000139,10
10000041,10000140,7
10000041,10000141,2
10000041,10000143,28
10000041,10000145,4
10000041,10000146,1
10000041,10000147,28
10000041,10000148,2
10000041,10000149,25
10000041,10000150,1
10000041,10000151,5
10000041,10000153,3
10000041,10000154,2
10000041,10000155,2
10000041,10000156,2
10000042,10000000,54
10000042,10000001,184
10000042,10000002,14
10000042,10000003,7
10000042,10000004,3
10000042,10000005,5
10000042,10000006,19
10000042,10000007,2
10000042,10000008,1
10000042,10000010,3
10000042,10000011,7
10000042,10000012,12
10000042,10000013,1
10000042,10000014,1
10000042,10000016,29
10000042,10000017,1
10000042,10000018,143
10000042,10000019,31
10000042,10000020,2
10000042,10000021,2
10000042,10000023,3
10000042,10000024,5
10000042,10000025,12
10000042,10000026,4
10000042,10000027,3
10000042,10000028,1
10000042,10000029,4
10000042,10000030,7
10000042,10000032,2
10000042,10000033,17
10000042,10000035,126
10000042,10000036,1
10000042,10000037,7
10000042,10000038,3
10000042,10000039,6
10000042,10000040,1
10000042,10000041,4
10000042,10000042,94
10000042,10000043,1
10000042,10000044,1
10000042,10000045,3
10000042,10000046,3
10000042,10000047,4
10000042,10000050,50
10000042,10000051,1
10000042,10000052,4
10000042,10000056,3
10000042,10000057,4
10000042,10000058,11
10000042,10000059,20
10000042,10000060,17
10000042,10000061,18
10000042,10000062,3
10000042,10000063,10
10000042,10000064,34
10000042,10000065,72
10000042,10000066,4
10000042,10000067,20
10000042,10000068,3
10000042,10000069,3
10000042,10000070,5
10000042,10000071,1
10000042,10000072,13
10000042,10000073,1
10000042,10000074,7
10000042,10000075,1
10000042,10000076,4
10000042,10000077,21
10000042,10000078,2
10000042,10000079,14
10000042,10000082,11
10000042,10000083,2
10000042,10000084,8
10000042,10000085,13
10000042,10000087,3
10000042,10000088,4
10000042,10000091,1
10000042,10000092,4
10000042,10000094,2
10000042,10000095,5
10000042,10000096,5
10000042,10000097,58
10000042,10000098,3
10000042,10000099,10
10000042,10000100,4
10000042,10000101,2
10000042,10000102,5
10000042,10000103,5
10000042,10000104,33
10000042,10000106,2
10000042,10000107,19
10000042,10000108,14
10000042,10000109,2
10000042,10000110,15
10000042,10000111,6
10000042,10000112,7
10000042,10000113,11
10000042,10000114,1
10000042,10000115,5
10000042,10000117,8
10000042,10000118,5
10000042,10000119,1
10000042,10000121,20
10000042,10000122,3
10000042,10000123,5
10000042,10000124,27
10000042,10000125,5
10000042,10000127,5
10000042,10000128,10
10000042,10000131,1
10000042,10000132,1
10000042,10000133,51
10000042,10000134,8
10000042,10000135,3
10000042,10000137,19
10000042,10000138,7
10000042,10000139,1
10000042,10000140,7
10000042,10000141,2
10000042,10000142,2
10000042,10000143,36
10000042,10000144,2
10000042,10000145,24
10000042,10000146,10
10000042,10000147,27
10000042,10000148,3
10000042,10000149,64
10000042,10000150,8
10000042,10000151,9
10000042,10000152,4
10000042,10000153,34
10000042,10000154,2
10000042,10000155,1
10000042,10000156,6
10000043,10000000,27
10000043,10000001,55
10000043,10000002,2
10000043,10000005,2
10000043,10000006,9
10000043,10000007,1
10000043,10000008,1
10000043,10000009,1
10000043,10000010,7
10000043,10000011,13
10000043,10000012,1
10000043,10000013,2
10000043,10000014,8
10000043,10000016,8
10000043,10000017,1
10000043,10000018,20
10000043,10000019,7
10000043,10000020,3
10000043,10000021,1
10000043,10000023,3
10000043,10000024,5
10000043,10000025,2
10000043,10000026,3
10000043,10000027,3
10000043,10000028,2
10000043,10000029,8
10000043,10000030,4
10000043,10000031,3
10000043,10000032,1
10000043,10000033,23
10000043,10000035,150
10000043,10000037,3
10000043,10000039,1
10000043,10000043,55
10000043,10000044,6
10000043,10000045,4
10000043,10000046,9
10000043,10000047,1
10000043,10000048,8
10000043,10000049,6
10000043,10000050,50
10000043,10000051,9
10000043,10000052,4
10000043,10000053,3
10000043,10000054,2
10000043,10000055,7
10000043,10000056,3
10000043,10000057,2
10000043,10000058,9
10000043,10000059,31
10000043,10000060,40
10000043,10000061,7
10000043,10000062,5
10000043,10000063,2
10000043,10000064,20
10000043,10000065,57
10000043,10000066,7
10000043,10000067,16
10000043,10000068,9
10000043,10000069,2
10000043,10000070,2
10000043,10000071,2
10000043,10000072,15
10000043,10000074,18
10000043,10000075,2
10000043,10000076,6
10000043,10000077,29
10000043,10000078,9
10000043,10000079,9
10000043,10000081,1
10000043,10000083,3
10000043,10000084,4
10000043,10000085,2
10000043,10000087,3
10000043,10000088,2
10000043,10000090,7
10000043,10000091,3
10000043,10000095,2
10000043,10000097,3
10000043,10000099,8
10000043,10000100,1
10000043,10000101,2
10000043,10000102,5
10000043,10000103,1
10000043,10000104,16
10000043,10000105,2
10000043,10000107,10
10000043,10000108,2
10000043,10000110,1
10000043,10000112,3
10000043,10000114,1
10000043,10000115,1
10000043,10000118,2
10000043,10000119,3
10000043,10000121,9
10000043,10000122,3
10000043,10000123,6
10000043,10000124,17
10000043,10000125,6
10000043,10000127,4
10000043,10000128,2
10000043,10000131,1
10000043,10000132,3
10000043,10000133,9
10000043,10000134,1
10000043,10000135,3
10000043,10000137,6
10000043,10000138,5
10000043,10000139,3
10000043,10000140,4
10000043,10000142,1
10000043,10000143,42
10000043,10000145,9
10000043,10000146,2
10000043,10000147,41
10000043,10000148,3
10000043,10000149,22
10000043,10000150,1
10000043,10000152,1
10000043,10000153,32
10000043,10000154,1
10000043,10000156,11
10000044,10000000,39
10000044,10000001,104
10000044,10000002,3
10000044,10000003,10
10000044,10000005,3
10000044,10000006,12
10000044,10000007,1
10000044,10000008,3
10000044,10000010,6
10000044,10000011,9
10000044,10000012,3
10000044,10000013,1
10000044,10000014,6
10000044,10000016,22
10000044,10000018,36
10000044,10000019,26
10000044,10000020,2
10000044,10000021,5
10000044,10000022,2
10000044,10000023,6
10000044,10000024,8
10000044,10000025,7
10000044,10000026,1
10000044,10000027,1
10000044,10000028,3
10000044,10000029,10
10000044,10000030,6
10000044,10000031,4
10000044,10000032,4
10000044,10000033,12
10000044,10000034,3
10000044,10000035,213
10000044,10000036,1
10000044,10000037,6
10000044,10000038,4
10000044,10000039,1
10000044,10000040,3
10000044,10000041,4
10000044,10000043,8
10000044,10000044,65
10000044,10000045,8
10000044,10000046,14
10000044,10000047,3
10000044,10000048,9
10000044,10000050,45
10000044,10000051,3
10000044,10000052,9
10000044,10000053,12
10000044,10000054,9
10000044,10000055,10
10000044,10000056,3
10000044,10000057,2
10000044,10000058,18
10000044,10000059,43
10000044,10000060,79
10000044,10000061,21
10000044,10000062,5
10000044,10000063,16
10000044,10000064,37
10000044,10000065,89
10000044,10000066,7
10000044,10000067,26
10000044,10000068,5
10000044,10000070,6
10000044,10000071,3
10000044,10000072,34
10000044,10000073,3
10000044,10000074,12
10000044,10000075,10
10000044,10000076,9
10000044,10000077,54
10000044,10000078,1
10000044,10000079,13
10000044,10000080,2
10000044,10000081,4
10000044,10000083,2
10000044,10000084,5
10000044,10000085,3
10000044,10000086,1
10000044,10000088,1
10000044,10000090,3
10000044,10000091,1
10000044,10000092,3
10000044,10000093,3
10000044,10000094,1
10000044,10000095,2
10000044,10000096,2
10000044,10000097,5
10000044,10000098,3
10000044,10000099,11
10000044,10000100,2
10000044,10000101,2
10000044,10000102,8
10000044,10000103,2
10000044,10000104,29
10000044,10000105,1
10000044,10000107,10
10000044,10000108,3
10000044,10000109,1
10000044,10000110,6
10000044,10000111,3
10000044,10000115,2
10000044,10000116,1
10000044,10000117,1
10000044,10000118,4
10000044,10000119,3
10000044,10000121,15
10000044,10000122,15
10000044,10000123,6
10000044,10000124,25
10000044,10000125,13
10000044,10000127,4
10000044,10000128,5
10000044,10000129,1
10000044,10000130,1
10000044,10000131,1
10000044,10000132,1
10000044,10000133,13
10000044,10000134,2
10000044,10000135,1
10000044,10000137,19
10000044,10000138,2
10000044,10000139,11
10000044,10000140,8
10000044,10000141,2
10000044,10000142,5
10000044,10000143,63
10000044,10000144,1
10000044,10000145,20
10000044,10000146,7
10000044,10000147,59
10000044,10000148,4
10000044,10000149,70
10000044,10000150,4
10000044,10000151,2
10000044,10000152,7
10000044,10000153,27
10000044,10000154,2
10000044,10000155,1
10000044,10000156,13
10000045,10000000,53
10000045,10000001,131
10000045,10000002,7
10000045,10000003,6
10000045,10000005,4
10000045,10000006,32
10000045,10000007,3
10000045,10000008,3
10000045,10000009,1
10000045,10000010,8
10000045,10000011,4
10000045,10000012,7
10000045,10000013,1
10000045,10000014,4
10000045,10000015,1
10000045,10000016,33
10000045,10000017,1
10000045,10000018,43
10000045,10000019,29
10000045,10000020,3
10000045,10000021,6
10000045,10000022,2
10000045,10000023,8
10000045,10000024,3
10000045,10000025,4
10000045,10000026,5
10000045,10000027,4
10000045,10000028,6
10000045,10000029,8
10000045,10000030,7
10000045,10000031,1
10000045,10000032,22
10000045,10000033,20
10000045,10000034,1
10000045,10000035,240
10000045,10000036,4
10000045,10000037,5
10000045,10000038,1
10000045,10000039,8
10000045,10000041,3
10000045,10000043,13
10000045,10000044,8
10000045,10000045,42
10000045,10000046,5
10000045,10000047,1
10000045,10000048,13
10000045,10000049,2
10000045,10000050,65
10000045,10000051,13
10000045,10000052,2
10000045,10000053,7
10000045,10000054,10
10000045,10000055,6
10000045,10000056,5
10000045,10000057,4
10000045,10000058,32
10000045,10000059,49
10000045,10000060,43
10000045,10000061,15
10000045,10000062,15
10000045,10000063,16
10000045,10000064,33
10000045,10000065,96
10000045,10000066,7
10000045,10000067,48
10000045,10000068,3
10000045,10000069,4
10000045,10000070,4
10000045,10000071,8
10000045,10000072,33
10000045,10000073,10
10000045,10000074,13
10000045,10000075,8
10000045,10000076,9
10000045,10000077,60
10000045,10000078,4
10000045,10000079,20
10000045,10000080,2
10000045,10000082,1
10000045,10000083,2
10000045,10000084,9
10000045,10000086,6
10000045,10000087,2
10000045,10000088,1
10000045,10000090,5
10000045,10000091,2
10000045,10000092,2
10000045,10000093,1
10000045,10000094,3
10000045,10000095,2
10000045,10000096,2
10000045,10000097,5
10000045,10000098,2
10000045,10000099,9
10000045,10000101,1
10000045,10000102,3
10000045,10000103,5
10000045,10000104,36
10000045,10000105,3
10000045,10000106,1
10000045,10000107,12
10000045,10000108,4
10000045,10000110,4
10000045,10000111,5
10000045,10000112,1
10000045,10000113,2
10000045,10000115,8
10000045,10000117,4
10000045,10000118,6
10000045,10000119,4
10000045,10000121,8
10000045,10000122,9
10000045,10000123,5
10000045,10000124,20
10000045,10000125,15
10000045,10000126,5
10000045,10000127,3
10000045,10000128,3
10000045,10000129,1
10000045,10000130,3
10000045,10000131,2
10000045,10000133,12
10000045,10000134,2
10000045,10000135,1
10000045,10000137,19
10000045,10000138,5
10000045,10000139,9
10000045,10000140,25
10000045,10000141,3
10000045,10000142,6
10000045,10000143,71
10000045,10000144,1
10000045,10000145,13
10000045,10000146,6
10000045,10000147,73
10000045,10000148,11
10000045,10000149,89
10000045,10000150,3
10000045,10000151,8
10000045,10000152,19
10000045,10000153,28
10000045,10000154,2
10000045,10000156,11
10000046,10000000,41
10000046,10000001,161
10000046,10000004,1
10000046,10000005,1
10000046,10000006,9
10000046,10000007,3
10000046,10000008,2
10000046,10000009,2
10000046,10000010,11
10000046,10000011,11
10000046,10000012,2
10000046,10000013,3
10000046,10000014,5
10000046,10000015,1
10000046,10000016,36
10000046,10000017,1
10000046,10000018,41
10000046,10000019,43
10000046,10000020,1
10000046,10000021,4
10000046,10000022,3
10000046,10000023,8
10000046,10000024,9
10000046,10000025,2
10000046,10000026,4
10000046,10000027,5
10000046,10000028,1
10000046,10000029,16
10000046,10000030,7
10000046,10000032,19
10000046,10000033,11
10000046,10000034,3
10000046,10000035,179
10000046,10000037,2
10000046,10000038,3
10000046,10000039,2
10000046,10000041,2
10000046,10000043,5
10000046,10000044,5
10000046,10000045,14
10000046,10000046,40
10000046,10000047,5
10000046,10000048,16
10000046,10000049,3
10000046,10000050,31
10000046,10000051,4
10000046,10000052,15
10000046,10000053,12
10000046,10000054,5
10000046,10000055,15
10000046,10000056,4
10000046,10000057,4
10000046,10000058,15
10000046,10000059,31
10000046,10000060,61
10000046,10000061,16
10000046,10000062,16
10000046,10000063,10
10000046,10000064,54
10000046,10000065,108
10000046,10000066,4
10000046,10000067,38
10000046,10000068,6
10000046,10000069,2
10000046,10000070,1
10000046,10000071,5
10000046,10000072,27
10000046,10000073,2
10000046,10000074,10
10000046,10000075,5
10000046,10000076,4
10000046,10000077,44
10000046,10000078,1
10000046,10000079,19
10000046,10000080,2
10000046,10000082,2
10000046,10000084,11
10000046,10000085,4
10000046,10000086,3
10000046,10000090,7
10000046,10000091,2
10000046,10000093,2
10000046,10000094,6
10000046,10000095,2
10000046,10000096,1
10000046,10000097,3
10000046,10000099,19
10000046,10000100,1
10000046,10000101,1
10000046,10000103,2
10000046,10000104,29
10000046,10000105,2
10000046,10000107,3
10000046,10000108,3
10000046,10000109,1
10000046,10000110,2
10000046,10000111,2
10000046,10000112,1
10000046,10000115,5
10000046,10000116,1
10000046,10000117,3
10000046,10000118,3
10000046,10000119,6
10000046,10000120,1
10000046,10000121,9
10000046,10000122,4
10000046,10000123,11
10000046,10000124,34
10000046,10000125,9
10000046,10000126,1
10000046,10000127,13
10000046,10000128,5
10000046,10000130,1
10000046,10000131,4
10000046,10000132,2
10000046,10000133,13
10000046,10000134,2
10000046,10000136,1
10000046,10000137,19
10000046,10000138,3
10000046,10000139,11
10000046,10000140,19
10000046,10000141,3
10000046,10000142,1
10000046,10000143,57
10000046,10000144,2
10000046,10000145,16
10000046,10000146,1
10000046,10000147,69
10000046,10000148,12
10000046,10000149,57
10000046,10000150,4
10000046,10000151,8
10000046,10000152,3
10000046,10000153,34
10000046,10000154,3
10000046,10000156,22
10000047,10000000,26
10000047,10000001,114
10000047,10000002,7
10000047,10000003,3
10000047,10000005,4
10000047,10000006,19
10000047,10000007,3
10000047,10000008,1
10000047,10000010,3
10000047,10000011,2
10000047,10000012,4
10000047,10000014,3
10000047,10000015,6
10000047,10000016,9
10000047,10000018,41
10000047,10000019,21
10000047,10000020,1
10000047,10000021,2
10000047,10000022,1
10000047,10000023,2
10000047,10000024,5
10000047,10000025,4
10000047,10000026,2
10000047,10000027,2
10000047,10000028,3
10000047,10000029,9
10000047,10000030,5
10000047,10000031,4
10000047,10000032,5
10000047,10000033,12
10000047,10000035,86
10000047,10000036,7
10000047,10000037,4
10000047,10000038,2
10000047,10000039,6
10000047,10000041,4
10000047,10000043,2
10000047,10000044,7
10000047,10000045,9
10000047,10000046,11
10000047,10000047,27
10000047,10000048,1
10000047,10000050,18
10000047,10000051,5
10000047,10000052,8
10000047,10000053,13
10000047,10000054,5
10000047,10000055,5
10000047,10000056,7
10000047,10000057,4
10000047,10000058,6
10000047,10000059,13
10000047,10000060,15
10000047,10000061,2
10000047,10000062,3
10000047,10000063,4
10000047,10000064,25
10000047,10000065,67
10000047,10000066,2
10000047,10000067,14
10000047,10000068,4
10000047,10000069,2
10000047,10000071,9
10000047,10000072,19
10000047,10000073,1
10000047,10000074,12
10000047,10000075,1
10000047,10000076,6
10000047,10000077,19
10000047,10000079,31
10000047,10000082,3
10000047,10000084,7
10000047,10000086,3
10000047,10000087,2
10000047,10000089,2
10000047,10000090,7
10000047,10000091,1
10000047,10000092,4
10000047,10000094,1
10000047,10000095,1
10000047,10000097,1
10000047,10000099,5
10000047,10000100,3
10000047,10000101,3
10000047,10000102,1
10000047,10000103,2
10000047,10000104,14
10000047,10000105,4
10000047,10000107,4
10000047,10000108,6
10000047,10000112,2
10000047,10000113,1
10000047,10000115,5
10000047,10000117,1
10000047,10000118,3
10000047,10000119,3
10000047,10000121,5
10000047,10000122,5
10000047,10000123,4
10000047,10000124,13
10000047,10000125,5
10000047,10000128,1
10000047,10000130,1
10000047,10000132,1
10000047,10000133,8
10000047,10000137,14
10000047,10000139,1
10000047,10000140,6
10000047,10000142,2
10000047,10000143,22
10000047,10000144,2
10000047,10000145,9
10000047,10000146,3
10000047,10000147,22
10000047,10000148,2
10000047,10000149,27
10000047,10000150,4
10000047,10000151,2
10000047,10000152,4
10000047,10000153,16
10000047,10000156,3
10000048,10000000,29
10000048,10000001,86
10000048,10000002,2
10000048,10000003,1
10000048,10000006,19
10000048,10000007,1
10000048,10000008,2
10000048,10000010,6
10000048,10000011,13
10000048,10000012,3
10000048,10000013,3
10000048,10000014,2
10000048,10000016,28
10000048,10000017,1
10000048,10000018,32
10000048,10000019,28
10000048,10000020,2
10000048,10000021,2
10000048,10000022,6
10000048,10000023,11
10000048,10000024,5
10000048,10000025,4
10000048,10000026,9
10000048,10000027,3
10000048,10000028,1
10000048,10000029,15
10000048,10000030,3
10000048,10000031,6
10000048,10000032,10
10000048,10000033,23
10000048,10000034,3
10000048,10000035,217
10000048,10000036,1
10000048,10000037,5
10000048,10000039,1
10000048,10000042,1
10000048,10000043,8
10000048,10000044,7
10000048,10000045,2
10000048,10000046,17
10000048,10000047,4
10000048,10000048,55
10000048,10000049,5
10000048,10000050,48
10000048,10000051,1
10000048,10000052,21
10000048,10000053,17
10000048,10000054,3
10000048,10000055,20
10000048,10000056,5
10000048,10000057,2
10000048,10000058,16
10000048,10000059,45
10000048,10000060,78
10000048,10000061,26
10000048,10000062,4
10000048,10000063,10
10000048,10000064,32
10000048,10000065,83
10000048,10000066,4
10000048,10000067,16
10000048,10000068,3
10000048,10000069,1
10000048,10000070,1
10000048,10000071,11
10000048,10000072,25
10000048,10000073,8
10000048,10000074,6
10000048,10000075,2
10000048,10000076,7
10000048,10000077,52
10000048,10000078,1
10000048,10000079,25
10000048,10000084,13
10000048,10000085,1
10000048,10000086,3
10000048,10000089,1
10000048,10000090,3
10000048,10000093,3
10000048,10000097,7
10000048,10000099,6
10000048,10000100,6
10000048,10000101,1
10000048,10000103,1
10000048,10000104,30
10000048,10000105,2
10000048,10000106,1
10000048,10000107,1
10000048,10000108,2
10000048,10000111,3
10000048,10000113,3
10000048,10000115,4
10000048,10000117,1
10000048,10000118,2
10000048,10000119,5
10000048,10000121,8
10000048,10000122,4
10000048,10000123,13
10000048,10000124,14
10000048,10000125,11
10000048,10000126,5
10000048,10000127,3
10000048,10000128,4
10000048,10000129,1
10000048,10000130,3
10000048,10000131,5
10000048,10000132,2
10000048,10000133,11
10000048,10000135,5
10000048,10000137,17
10000048,10000138,3
10000048,10000139,11
10000048,10000140,3
10000048,10000142,1
10000048,10000143,55
10000048,10000144,1
10000048,10000145,12
10000048,10000146,5
10000048,10000147,52
10000048,10000148,7
10000048,10000149,78
10000048,10000150,3
10000048,10000151,1
10000048,10000152,11
10000048,10000153,19
10000048,10000155,1
10000048,10000156,17
10000049,10000000,20
10000049,10000001,39
10000049,10000002,1
10000049,10000003,2
10000049,10000005,2
10000049,10000006,11
10000049,10000011,1
10000049,10000012,1
10000049,10000013,2
10000049,10000015,1
10000049,10000016,9
10000049,10000017,1
10000049,10000018,19
10000049,10000019,11
10000049,10000020,1
10000049,10000023,1
10000049,10000024,1
10000049,10000027,2
10000049,10000029,8
10000049,10000030,1
10000049,10000032,5
10000049,10000033,29
10000049,10000034,5
10000049,10000035,141
10000049,10000037,2
10000049,10000038,1
10000049,10000039,2
10000049,10000040,1
10000049,10000041,3
10000049,10000043,8
10000049,10000044,4
10000049,10000046,1
10000049,10000047,1
10000049,10000048,5
10000049,10000049,34
10000049,10000050,40
10000049,10000052,8
10000049,10000053,3
10000049,10000054,3
10000049,10000055,1
10000049,10000056,2
10000049,10000057,7
10000049,10000058,10
10000049,10000059,35
10000049,10000060,36
10000049,10000061,12
10000049,10000062,4
10000049,10000063,9
10000049,10000064,23
10000049,10000065,38
10000049,10000066,3
10000049,10000067,11
10000049,10000068,3
10000049,10000071,3
10000049,10000072,8
10000049,10000073,2
10000049,10000074,5
10000049,10000075,5
10000049,10000076,11
10000049,10000077,16
10000049,10000078,6
10000049,10000079,10
10000049,10000080,1
10000049,10000083,2
10000049,10000084,2
10000049,10000086,4
10000049,10000088,1
10000049,10000089,1
10000049,10000090,5
10000049,10000091,1
10000049,10000097,3
10000049,10000098,2
10000049,10000099,12
10000049,10000100,1
10000049,10000103,2
10000049,10000104,22
10000049,10000105,1
10000049,10000107,6
10000049,10000108,1
10000049,10000109,1
10000049,10000110,1
10000049,10000111,1
10000049,10000112,2
10000049,10000113,1
10000049,10000114,2
10000049,10000115,1
10000049,10000117,1
10000049,10000118,3
10000049,10000119,6
10000049,10000121,8
10000049,10000122,1
10000049,10000123,3
10000049,10000124,26
10000049,10000125,2
10000049,10000126,2
10000049,10000127,2
10000049,10000128,2
10000049,10000129,3
10000049,10000130,2
10000049,10000133,5
10000049,10000135,2
10000049,10000137,14
10000049,10000138,3
10000049,10000139,2
10000049,10000140,4
10000049,10000142,1
10000049,10000143,63
10000049,10000144,1
10000049,10000145,5
10000049,10000146,5
10000049,10000147,14
10000049,10000148,4
10000049,10000149,30
10000049,10000150,1
10000049,10000152,2
10000049,10000153,19
10000049,10000155,1
10000049,10000156,10
10000050,10000000,20
10000050,10000001,63
10000050,10000003,7
10000050,10000004,1
10000050,10000005,2
10000050,10000006,8
10000050,10000009,1
10000050,10000010,4
10000050,10000011,14
10000050,10000012,5
10000050,10000014,1
10000050,10000016,10
10000050,10000017,1
10000050,10000018,17
10000050,10000019,11
10000050,10000021,8
10000050,10000022,3
10000050,10000023,4
10000050,10000024,2
10000050,10000025,2
10000050,10000026,2
10000050,10000027,1
10000050,10000028,2
10000050,10000029,10
10000050,10000030,2
10000050,10000032,9
10000050,10000033,21
10000050,10000034,2
10000050,10000035,162
10000050,10000037,3
10000050,10000039,1
10000050,10000041,2
10000050,10000043,2
10000050,10000044,2
10000050,10000045,14
10000050,10000046,5
10000050,10000048,6
10000050,10000050,73
10000050,10000051,4
10000050,10000052,8
10000050,10000053,12
10000050,10000054,9
10000050,10000055,5
10000050,10000056,1
10000050,10000057,1
10000050,10000058,19
10000050,10000059,23
10000050,10000060,47
10000050,10000061,10
10000050,10000062,3
10000050,10000063,7
10000050,10000064,25
10000050,10000065,42
10000050,10000066,1
10000050,10000067,15
10000050,10000068,3
10000050,10000069,5
10000050,10000070,2
10000050,10000071,8
10000050,10000072,24
10000050,10000073,5
10000050,10000074,5
10000050,10000075,6
10000050,10000076,10
10000050,10000077,18
10000050,10000078,2
10000050,10000079,11
10000050,10000080,2
10000050,10000082,5
10000050,10000083,2
10000050,10000084,6
10000050,10000086,1
10000050,10000087,2
10000050,10000090,8
10000050,10000095,1
10000050,10000097,2
10000050,10000098,1
10000050,10000099,8
10000050,10000100,1
10000050,10000101,1
10000050,10000104,13
10000050,10000105,1
10000050,10000106,1
10000050,10000107,1
10000050,10000108,6
10000050,10000109,1
10000050,10000110,5
10000050,10000112,3
10000050,10000113,2
10000050,10000114,1
10000050,10000115,1
10000050,10000118,1
10000050,10000119,3
10000050,10000121,10
10000050,10000122,1
10000050,10000123,3
10000050,10000124,23
10000050,10000125,4
10000050,10000126,1
10000050,10000127,1
10000050,10000128,2
10000050,10000130,1
10000050,10000131,2
10000050,10000132,1
10000050,10000133,9
10000050,10000134,1
10000050,10000135,3
10000050,10000137,9
10000050,10000138,3
10000050,10000139,2
10000050,10000140,17
10000050,10000141,2
10000050,10000143,53
10000050,10000145,8
10000050,10000146,4
10000050,10000147,41
10000050,10000148,4
10000050,10000149,43
10000050,10000150,2
10000050,10000151,5
10000050,10000152,3
10000050,10000153,23
10000050,10000154,2
10000050,10000155,1
10000050,10000156,14
10000051,10000000,14
10000051,10000001,63
10000051,10000002,1
10000051,10000003,2
10000051,10000005,3
10000051,10000006,17
10000051,10000007,2
10000051,10000009,2
10000051,10000010,7
10000051,10000011,5
10000051,10000013,2
10000051,10000014,1
10000051,10000015,1
10000051,10000016,17
10000051,10000018,25
10000051,10000019,13
10000051,10000021,2
10000051,10000022,1
10000051,10000023,9
10000051,10000024,1
10000051,10000025,2
10000051,10000026,5
10000051,10000027,1
10000051,10000028,3
10000051,10000029,3
10000051,10000032,5
10000051,10000033,19
10000051,10000035,132
10000051,10000036,1
10000051,10000037,4
10000051,10000038,1
10000051,10000039,1
10000051,10000041,2
10000051,10000043,10
10000051,10000044,2
10000051,10000045,8
10000051,10000046,6
10000051,10000047,3
10000051,10000048,4
10000051,10000049,3
10000051,10000050,47
10000051,10000051,12
10000051,10000052,5
10000051,10000054,8
10000051,10000055,4
10000051,10000057,2
10000051,10000058,11
10000051,10000059,25
10000051,10000060,45
10000051,10000061,13
10000051,10000062,4
10000051,10000063,6
10000051,10000064,19
10000051,10000065,83
10000051,10000066,10
10000051,10000067,12
10000051,10000068,2
10000051,10000069,1
10000051,10000070,2
10000051,10000071,6
10000051,10000072,30
10000051,10000073,1
